ENSEMBL,Si_Nippo_vs_Naive,Col_DSS_vs_Naive,Col_Th17_vs_Naive,DRG_Nippo_vs_Naive,DRG_DSS_vs_Naive,DRG_Th17_vs_Naive,SMG_Nippo_vs_Naive,SMG_DSS_vs_Naive,SMG_Th17_vs_Naive,VG_Nippo_vs_Naive,VG_DSS_vs_Naive,VG_Th17_vs_Naive,Si_Nippo_vs_Naive_padj,Col_DSS_vs_Naive_padj,Col_Th17_vs_Naive_padj,DRG_Nippo_vs_Naive_padj,DRG_DSS_vs_Naive_padj,DRG_Th17_vs_Naive_padj,SMG_Nippo_vs_Naive_padj,SMG_DSS_vs_Naive_padj,SMG_Th17_vs_Naive_padj,VG_Nippo_vs_Naive_padj,VG_DSS_vs_Naive_padj,VG_Th17_vs_Naive_padj,mean_count_Si,mean_count_Col,mean_count_DRG,mean_count_SMG,mean_count_VG,SYMBOL,annot,,,
ENSMUSG00000103302,0.687020072333729,1.17341483579502,0.719708532271379,2.29680473767092,0.175011523037571,0.768485733633255,0.863870436399719,2.29965658218669,1.51241911796241,0.260583469417611,0.297727940928186,0.0150922768012715,0.127234134194671,0.00764809804979453,0.148758742299514,0.000330852523751144,1,0.106338330041681,0.0655611341392976,1.30307558212399E-06,0.00122860586504903,0.338784851929279,0.368331534929247,0.921173711261356,47.5247315256891,89.8032799346568,47.7640707696909,141.752213489436,30.148759766046,ENSMUSG00000103302,NA,,,
ENSMUSG00000103305,1.44892776278829,1.41719196020366,1.55958830002801,2.18418366560072,0.0744950382135215,1.72242157083235,1.09111993749806,1.40587689715146,1.25474757363142,0.937717230804563,1.57756974470858,-0.0149043594407265,1.5009685300825E-06,0.00125214503752061,0.00149571069670482,0.000169638682294268,0.775666428429224,0.00900291517433314,0.0106193179009886,0.000549905884990029,0.00219961102495287,0.0747463948604597,0.0147503801540913,0.922871456147591,342.358167562036,651.160205016838,167.155310594102,643.643332105336,223.64346837702,Gm34068,NA,,,
ENSMUSG00000103308,1.12401700873538,1.37723808693809,1.53676011625857,1.74879456152199,-0.0126698127161553,1.01436701462547,1.55471005824996,1.99300792773965,1.56929006690616,0.883869970097806,1.45299631252017,0.0311111735332168,0.00105293189926991,0.00162916325636693,0.00162117890936159,0.00455305810425212,1,0.0590540550725581,0.000953382733946132,3.18660901406509E-06,0.000317675603988031,0.111102781759363,0.0414813773707487,0.820807942225727,118.668057809335,229.280843823472,55.9817085247071,235.050608587541,75.2727307096738,ENSMUSG00000103308,NA,,,
ENSMUSG00000103329,0.764784726836614,0.0751203551887456,-0.46212911177547,2.30998463253557,0.16088957474044,1.53751798763576,1.74515079869334,2.989441693271,2.05507200899368,0.0139089888127412,-0.0894685050384928,-0.00925809538430244,0.169605566132163,0.887068115317746,0.39875307466838,0.00148712713074911,1,0.0194235733930278,0.00657109863917951,2.82769282441049E-05,0.000877084139254796,0.935148150884789,0.674321117604357,0.955438276054745,19.9191818377544,28.7910268990409,5.64406979770594,29.1923265474194,78.860191991564,ENSMUSG00000103329,NA,,,
ENSMUSG00000103349,1.66750028407925,0.962565110276162,1.1312911328119,2.00292884450097,0.0153037967589262,0.969504980147105,0.697497357354046,1.44635548605487,1.49535393051474,0.450668952093192,1.30887987618617,-0.0361416713071072,7.80905866918908E-05,0.0342705281146679,0.0264329462800906,0.00153952940351134,1,0.0678481224045321,0.0974448297721155,0.000489043172489516,0.000439834312054204,0.233245990359132,0.0512835813309448,0.792829707179732,75.2941809099966,120.147360182456,34.0861908549675,127.311051743091,40.444817539092,ENSMUSG00000103349,NA,,,
ENSMUSG00000103433,-1.83355803160199,-1.9043417538348,-2.49264867471612,1.20505216479874,0.906080928220455,0.578638017550796,-0.771588940968464,-2.09534219631618,-0.142369196078353,0.0356232949720763,-0.188063855156578,0.307971738310132,3.86780070223801E-05,1.93080438008742E-06,4.69509554474175E-09,0.00198701001991703,0.00085827581050754,0.0747160361689798,0.109891607942019,2.67327017703213E-05,0.796996898577768,0.822274392866815,0.392971336456628,0.168544619320875,52.2663449832813,60.4063745297109,249.01034750991,212.145743269162,202.506959834721,Gm2272,NA,,,
ENSMUSG00000103441,1.71631176316315,1.22330548627444,1.24312450354843,1.85777309545731,0.0391451165874561,1.28701070814225,1.05642007343313,1.73641692286194,1.57191057049884,0.807137122846621,1.47983040966967,-0.0905618458228691,1.54872807146999E-07,0.00305475695703523,0.00684614849759825,0.00163022297728154,0.88409582695141,0.0304738819328346,0.0141703072448369,3.01412951091297E-05,0.000242717959223284,0.0877534706253108,0.0152913439732133,0.52780336319112,242.936210247862,407.241285088706,119.90839114502,486.084806754197,141.378584865272,ENSMUSG00000103441,NA,,,
ENSMUSG00000103510,1.06306392248359,1.24804028619881,1.54043753046028,1.91905409978128,0.127476360892285,1.26326651782887,1.38205067578938,1.94021727147845,1.64694848302134,1.05379619815332,1.2967729422776,0.0226504452354914,0.00254283901019268,0.00586327610702501,0.00261990507041339,0.00260117441180102,0.552933119770754,0.0376813219616133,0.00223145817308832,3.53803632540828E-06,0.000139367885594881,0.0880552068238897,0.0599073146424798,0.871877027936765,183.092745136684,333.936153197062,76.1940336310499,357.464282577858,116.507037761096,ENSMUSG00000103510,NA,,,
ENSMUSG00000103530,1.53676550520223,1.27864756717605,1.33791216739407,1.59400922296339,0.0635038621773359,0.583727546812075,1.03135939114921,1.17809781453536,1.35312084209446,0.568792780193539,1.66743990096317,0.0504877746414715,5.23991042560081E-06,0.0048190614558749,0.00873373934698875,0.0137202240251143,1,0.172824572896005,0.0401455605157855,0.0227804738179802,0.00626642141512691,0.184098114494688,0.0233949750341368,0.709620734293294,91.1817258090947,173.364821106467,44.9929172302533,191.479706332723,59.6438372807013,ENSMUSG00000103530,NA,,,
ENSMUSG00000103542,0.75202136628844,0.992263758279933,0.59859417828332,2.24003967381726,0.131308692540043,1.08643364584206,0.778931965479157,2.37488144211193,1.54052168927345,1.39582283790416,1.39343286851784,0.298236654518985,0.0720554893144817,0.0313196944274639,0.258479106263256,0.000664848629364619,1,0.0557056206188535,0.0952315477258871,5.50403291672167E-07,0.000986827836432667,0.0366374965706825,0.032682519239076,0.233762192146257,56.851000555747,102.710981493733,52.8235540894461,182.853167349373,43.4515314589732,ENSMUSG00000103542,NA,,,
ENSMUSG00000103644,0.987474949590398,1.44228602662333,1.84523751562581,2.46955794437348,0.16867783528357,1.87724697457135,1.67880774332764,1.73634636516532,1.61550095705467,0.584436800545201,1.46407985227519,-0.00331608851277817,0.00882990901613018,0.00414847717988733,0.00134775804864522,0.000239670248148908,1,0.0114705631450172,0.000413408995780294,4.53411241411921E-05,0.000231749395899003,0.173917918568944,0.0347734878943883,0.988170880533035,80.9269014955493,152.554813966084,35.1930026808808,155.25284281253,56.223315954101,Gm29678,NA,,,
ENSMUSG00000103655,1.05533863909671,1.37004379533331,1.43581008375265,2.2469899817372,0.14201665459159,1.68789264227824,1.09314612354609,1.30023656021363,0.946594671507986,0.899544364440049,1.45129888454811,0.00388635185271306,0.000193373838961295,0.000227911864522856,0.000443020629711663,7.95132493184302E-05,0.569972249814844,0.00886883891033795,0.00643248567460857,0.000510849420722273,0.0123468500137157,0.0785761893530265,0.0201674996212995,0.985763090932913,434.075499578043,832.981726088213,213.845912755486,897.926095170398,355.270354426945,ENSMUSG00000103655,NA,,,
ENSMUSG00000103686,1.79079666131208,2.21612752826323,2.28906105044018,0.0488029589903236,-0.0936689862503931,-0.00340499295638696,0.738686929301411,0.621404044015584,0.872075221927377,0.151863598103039,0.343489270093356,-0.091769005503063,0.00306008278477616,4.74490694589058E-05,0.000210875325333276,0.953329055612313,1,0.992864465794198,0.21788831678988,0.388201034265726,0.154038504237066,0.567035881221346,0.420663158730835,0.565857643748106,13.8067247518221,25.1018180224062,5.03075945736573,18.9650974188431,11.4450567671136,ENSMUSG00000103686,NA,,,
ENSMUSG00000103690,1.32553688425275,1.25130527206121,1.30241001614574,1.72751157175495,0.0734258694198141,0.989222686504038,1.19534951099974,1.62319932456447,1.41976946305154,0.299147782460036,1.18505326420733,0.00914869539392586,6.96165601269916E-06,0.00325679685160297,0.00615592954549035,0.00215185707490148,0.782084969743707,0.0516329190870807,0.0108535176970274,0.00034974978272102,0.0016827284461972,0.260802792348429,0.0304930536433986,0.955298123647236,241.437673583494,482.020019646828,124.661487280626,463.938113779117,200.381764800049,A730004F24Rik,NA,,,
ENSMUSG00000103692,1.55834609438623,1.64912572052924,1.37663308306335,1.03397568574397,-0.0150944066269298,0.410139292908985,0.87487085882601,1.39020728345918,1.11577733219063,0.397798108556406,1.39351666827208,0.015434354822846,9.73952863576228E-06,1.39568741041509E-05,0.000996299568767618,0.0624958577791952,1,0.240384202870879,0.0856585179288418,0.00811981017857467,0.027872874516101,0.284725936295119,0.0548484512574031,0.918799888188418,60.1675147977914,128.119477480549,31.3986297712347,123.247314818321,35.5081514893193,4930503O07Rik,NA,,,
ENSMUSG00000103728,0.343924265814775,1.3645886703406,1.52490010465273,0.990800094449899,0.00878775490369743,0.754991377834722,1.33083399702357,2.25933641344203,1.35902680392582,0.108319534051529,0.708065125106306,-0.0918816127794905,0.516701938236237,0.0105891571116568,0.0126270680457402,0.177230227397968,1,0.115292044035939,0.0157081530053655,6.20342470433448E-05,0.0112443397470846,0.699349436545781,0.196813127183081,0.547147652728352,21.6006279650731,34.4179045587815,8.62794219096289,59.6615110760679,9.4890114153541,ENSMUSG00000103728,NA,,,
ENSMUSG00000103844,1.78852830109767,1.26911075690843,1.3179407419238,1.98899557472099,0.111030838319164,1.38394485506534,1.35840545741914,1.42464748716224,2.00987578199384,1.92357532671577,1.58347287288117,0.0176577436681249,4.33864865031634E-07,0.00477644369017416,0.00910040792979703,0.00154680254704996,1,0.0288958265736666,0.00314907205323262,0.000864381304930848,8.33439506411715E-06,0.0146237140401851,0.0271358785319635,0.903579131854372,95.1942383387898,187.012880687783,53.6706871945668,241.93412467326,58.1751143845168,4933436E23Rik,NA,,,
ENSMUSG00000103914,0.604861400905849,0.790071925763019,0.866577180947913,-2.20588420232899,-0.333594559072176,-0.440532618763909,1.39343897964064,1.56911235329834,2.19661551166554,0.502078716548051,-0.0193064266345035,-0.014541436501146,0.294055130532569,0.0826786206340079,0.0839283808226429,3.68957548954114E-06,0.171590722245609,0.165783686956193,0.0144475393857789,0.00782197875413075,0.000126366359371991,0.157746889251578,0.937766735899479,0.925154854200804,27.6700307604199,38.1958002430926,111.558300727473,55.4503395671955,141.427201147585,ENSMUSG00000103914,NA,,,
ENSMUSG00000103927,1.10973163935241,0.958740112559588,1.25237612324168,0.743469398428085,-0.0526510477431797,0.421515130433337,1.55771597601088,2.51247210982439,2.3437153899316,0.281345207408296,0.647633900569688,0.0197327021991149,0.0186268633491622,0.0217960952752629,0.00608819057403963,0.194211986721681,1,0.235499085950349,0.00207633075179843,1.33132647818377E-07,2.32758100997037E-06,0.344385572694291,0.183977621427714,0.888564406078881,29.3601948503403,52.1291379419244,22.7093063322449,60.8948954081354,38.5713162035776,ENSMUSG00000103927,NA,,,
ENSMUSG00000103965,0.186562123050782,0.81736094017788,0.870318721109575,2.23828995460288,0.189803923514277,1.5343788120406,0.0512728608046923,-1.08523632823519,-0.669896367883936,0.358159248897958,0.795489682657601,0.00160239191596816,0.564841341278323,0.00328526051534041,0.00379415480963964,5.23298720826409E-05,0.431960007654434,0.0128498236844374,0.916199136480677,0.0113970211653932,0.12165231802501,0.259204602222499,0.114343260165264,0.995320890839684,227.008547382697,371.487111608921,89.2411925591835,870.270121912103,187.108807922012,Gm30173,NA,,,
ENSMUSG00000104004,1.40455540836569,1.60679476136192,1.93604902736909,1.8081288921065,0.0939295878551327,1.22809002469835,1.05184459226605,0.874882790296721,0.832489763210945,0.814764435177247,1.68792512060187,0.0230853504369581,2.44546507075064E-05,0.000282559915986681,7.73539328614094E-05,0.000472895559679186,0.73875471324182,0.0236056441147088,0.0132557250090933,0.0352809688603471,0.0431716875429634,0.079485293828856,0.00544274107992082,0.872532856132809,132.517753760337,279.636605813508,73.7669349468147,297.401631000065,132.629296453147,4930565D16Rik,NA,,,
ENSMUSG00000104014,1.33647265203332,1.44692770480445,1.43171628975389,2.0241957365866,0.0731222393435109,1.56027656942953,1.39634454783119,1.70433448693783,1.33320154850969,1.17580402838327,2.01357165929091,-0.0302174787763787,0.000161833359132789,0.000795433561282813,0.00286790070663021,0.00126857964409668,0.75560545765154,0.0201848187219611,0.00206612787313879,4.22634899780922E-05,0.00144099176800037,0.0425947776126087,0.0023205993017266,0.824935450610313,183.708134547156,340.840616703563,85.8041150873492,332.133350241653,100.040694828244,4930562F17Rik,NA,,,
ENSMUSG00000104021,1.27549215197044,1.2025063663732,1.19504204652166,1.9332948458146,0.0952488077383461,1.21309575249869,1.1371997297467,1.53948385231277,1.26812059760738,0.888314387895123,1.60608822327522,0.00942528554441039,2.10525393361114E-05,0.00329686718496277,0.00874565426630398,0.000286109283729719,0.730983184206131,0.0265001993617733,0.00487032262573836,4.22720250019435E-05,0.000925175237128276,0.0573807940714259,0.00472210880064027,0.954220316120944,484.549506513347,840.211606518583,259.720975759029,900.820176511205,339.170040802547,Gm36536,NA,,,
ENSMUSG00000104029,1.12929280582242,0.762233642081677,1.46443084227567,0.931239569588814,0.0541541379474789,0.620682558264207,1.52461208947647,2.47621123347907,2.28818178454151,0.610679261492937,0.680454455689822,0.0236496956918945,0.0532796780814355,0.195065755230537,0.0269131247962147,0.201014795281534,1,0.149354495854832,0.0112977539875161,9.61149634820883E-05,0.000145742969294719,0.196549579524993,0.215757359563503,0.871877027936765,11.1339719373623,18.1036077077675,5.07627682940609,20.6426593865456,6.10700533631604,ENSMUSG00000104029,NA,,,
ENSMUSG00000104072,1.17924195702399,1.34993108429338,1.62832215917498,2.25577571514573,0.138976279387916,1.76007207044719,1.30060319189602,1.94304004429162,1.70358970631954,1.42856180992731,1.33403362326673,-0.118705658561092,0.00777422414844937,0.0038684935569221,0.00201003048207541,0.00047633165776477,1,0.0134178921379316,0.00827490511617434,5.06698608395024E-05,0.00039553413310202,0.0405560292468738,0.0455870326690754,0.470830865723414,85.6876911360427,135.95038371024,43.9695859746084,155.195302013415,44.704119708292,4930448I06Rik,NA,,,
ENSMUSG00000104082,1.45583876293082,1.47684443634707,1.55742631814077,2.54544707904001,0.12619213028522,1.458551946893,1.11722974988037,1.44976799434954,1.12602003291523,0.233666920222211,1.02114846465488,-0.00612040625480762,0.00013504472380471,0.00015093770604715,0.000267846003800723,2.13383220402903E-05,1,0.0211206121448368,0.00429773200589534,6.1882734931694E-05,0.00228022409940749,0.392272411665185,0.0908610248416118,0.97317869454617,103.935865115711,181.163778499288,49.2955787987613,195.666820992261,66.282288177299,ENSMUSG00000104082,NA,,,
ENSMUSG00000104099,1.41002305977557,1.24424966959655,1.29129669655041,1.99489309011791,0.122578071088773,1.24254415083,1.54457534227967,1.39622478971151,1.67105317910419,1.08518584161817,1.5416671915776,0.0721203554096806,6.24092839501796E-05,0.0194962755430811,0.0366487285994014,0.00230478516958328,1,0.0408807173012741,0.00116691943313843,0.00123599072342524,0.000183049046105921,0.0687703435222036,0.0247664616031475,0.609695240926521,103.002809408791,181.49035670994,44.3128074865051,209.255037205675,75.6336503615805,ENSMUSG00000104099,NA,,,
ENSMUSG00000104102,0.637945647604498,1.44251214951514,1.6971360740449,1.53222612072219,0.0765335501897082,0.887411535404372,1.99763568388171,2.24192115240968,1.96666567805015,-0.0536364244247297,0.107108036508783,-0.0449170112568439,0.213282812263252,0.00524268377397419,0.00389785620090366,0.0344355921068557,1,0.0882937261349171,0.000597286695097153,4.54381922220188E-05,0.000280007478866812,0.799877454898748,0.731771636936859,0.744026810894918,17.8476110545153,41.8208286710616,11.7306082204458,40.2051423219353,12.9468491217484,Gm32496,NA,,,
ENSMUSG00000104109,1.59922017032546,1.25370725236965,1.46712558734804,1.61262410759956,0.0305444213042139,0.99168025038911,1.3383489547548,1.59538940881496,1.32801384386219,0.330172191362818,0.878175009102538,-0.0271741905037682,3.69192913075934E-05,0.0110692580770896,0.00885049146810264,0.0143133858380231,1,0.0690496190817119,0.00484472615210376,0.000404686647297119,0.00322690530392211,0.345032641204733,0.146899482025522,0.848576637232881,48.4758986327451,76.5745074606573,16.9782290432683,77.3629496211712,29.2259226660005,Gm30292,NA,,,
ENSMUSG00000104117,1.30429366684127,1.07774985013499,1.36923728655654,1.45271373967263,-0.0510504825806182,0.939837166038147,1.02877125512465,1.48246389203367,1.25297357663215,0.867987417882328,1.67921137209813,0.112872711817109,2.0935238016738E-05,0.00343619751423685,0.000734483540195551,0.00349843694854014,0.863737530489948,0.0437597534970592,0.0120717958805314,0.000148395920449376,0.0015678245252791,0.0552572699471595,0.00249793853655433,0.446246402599784,175.677866633531,343.520153671015,109.612845212935,417.280002883166,145.480232472024,Gm20743,NA,,,
ENSMUSG00000104167,0.57579912640128,1.9092795240914,1.12897327638784,3.00290273948676,0.262299817447304,1.86196887632411,1.13276662974084,2.3861596251503,1.00537967394009,0.180072200175937,0.285809875066924,0.011342458907129,0.375639854388934,0.000588047045615486,0.0768454673120311,6.47013890737549E-05,1,0.0124232731522701,0.047913215270411,9.71741240922702E-05,0.0850460479163861,0.528932232514308,0.506375041052249,0.943995580314579,7.0961829203792,16.5568687812279,4.70533687485112,22.5280424706068,5.82133096906314,ENSMUSG00000104167,NA,,,
